0,1,2
they,installation,0.058502208441495895
requirements,CAB,0.05847162380814552
CAB,requirements,0.05847161263227463
about,"I,",0.05840834602713585
performed,3,0.0583750382065773
inform,notified,0.05836288630962372
notified,inform,0.058362871408462524
accordance,Sample,0.058356501162052155
accurate,"tool(s),",0.05833427235484123
attributes,all,0.05828699469566345
all,attributes,0.05828697234392166
required,Board,0.058283764868974686
cycle,Requests,0.05825478956103325
change,first,0.058203376829624176
first,change,0.05820337310433388
date,in,0.05816367641091347
in,date,0.058163661509752274
ChM,Changes/Hardware,0.05816267803311348
date,(CAB),0.05813292786478996
details,are,0.05813002586364746
previewing,maintained,0.05811686813831329
maintained,previewing,0.0581168532371521
accurate,performing,0.058104004710912704
performing,accurate,0.058104000985622406
the,(CAB),0.058101836591959
all,"change,",0.0580555722117424
request,test,0.058053676038980484
CAT,other,0.05804179608821869
requirements,These,0.058039408177137375
entails,Requests,0.058035679161548615
that,requirements,0.05802405998110771
requirements,that,0.05802405998110771
notified,performing,0.0579788014292717
performing,notified,0.0579787939786911
accurate,(Approved/NIH,0.05797464773058891
manner,Stakeholders,0.05797065421938896
performing,required,0.05796092748641968
required,performing,0.05796091631054878
approves,as,0.05794096365571022
as,approves,0.05794095620512962
action,insure,0.05792021006345749
insure,action,0.05792020633816719
accordance,vote,0.057905413210392
as,"changes,",0.05789969488978386
overall,4:,0.057899538427591324
proposed,"IAVA,",0.057891588658094406
with,Request,0.057885147631168365
RFC,"IAVA,",0.05786899849772453
entails,Director,0.05786764994263649
ensuring,only,0.057817161083221436
only,ensuring,0.05781715735793114
through,can,0.05780775845050812
annual,change,0.05779341980814934
change,annual,0.05779341980814934
the,change(s).,0.057775769382715225
perpetual,IAVA,0.05776645243167877
through,CAB,0.05775318294763565
CAB,through,0.05775316804647446
required,"changes,",0.057753074914216995
is,with,0.057752471417188644
with,is,0.05775246396660805
requests,The,0.0577167384326458
The,requests,0.0577167309820652
approves,requests,0.05765663832426071
requests,approves,0.057656630873680115
throughout,formally,0.057629093527793884
formally,throughout,0.057629071176052094
assessment,necessary,0.05762293562293053
necessary,assessment,0.057622916996479034
The,"change,",0.05762263387441635
perpetual,document,0.05761510506272316
document,perpetual,0.05761509761214256
proposed,4:,0.057602111250162125
on,processed.,0.057573940604925156
notified,Section,0.05754537880420685
cycle,change,0.05750914663076401
change,cycle,0.057509131729602814
an,control.,0.05746768042445183
approves,"fashion,",0.05743582546710968
formally,purpose,0.05743544548749924
purpose,formally,0.05743543058633804
which,they,0.05740385502576828
they,which,0.057403843849897385
or,"tool(s),",0.057399507611989975
assets,View,0.05739394947886467
behalf,,0.05737903714179993
is,Comments,0.05736766383051872
request,Process,0.057348236441612244
a,that:,0.05734003335237503
required,action,0.057332511991262436
action,required,0.05733250826597214
CAT,"I,",0.05733242630958557
implements,Stakeholders,0.05732550844550133
types,Sample,0.0573129765689373
ensuring,Reporting,0.0572851300239563
assets,stakeholders,0.05728379264473915
formally,Changes/Hardware,0.05727534741163254
evaluation,Process,0.05727246031165123
implements,"stakeholders,",0.057239286601543427
or,CAT,0.0572347417473793
CAT,or,0.05723473057150841
RFC,version,0.05723220109939575
version,RFC,0.05723220109939575
overall,Stakeholders,0.0571654811501503
insure,III,0.057120129466056824
appropriate,"therefore,",0.05709259212017059
above,throughout,0.05706899240612984
throughout,above,0.05706898868083954
fulfill,above,0.05704539641737938
above,fulfill,0.057045385241508484
changes,ensuring,0.05700133740901947
ensuring,changes,0.05700133740901947
purpose,that,0.05691824108362198
that,purpose,0.05691823363304138
attributes,Agenda,0.05685705319046974
entails,RFCs,0.05683991685509682
implements,Request,0.05683276429772377
than,of,0.05681879445910454
risk,Cyber,0.05676668882369995
formally,approves,0.05676502361893654
approves,formally,0.05676501989364624
about,must,0.056733716279268265
must,about,0.05673370882868767
attributes,These,0.05672738701105118
required,inform,0.056696414947509766
inform,required,0.05669640377163887
assessment,Modernization,0.05665324628353119
details,Manager,0.05664358288049698
each,maintained,0.05659119784832001
maintained,each,0.05659118667244911
installation,Reporting,0.05657158046960831
behalf,relevant,0.05656157061457634
relevant,behalf,0.056561559438705444
in,These,0.05654005706310272
purpose,processed.,0.05650152266025543
purpose,Manager,0.056496020406484604
ChM,processed.,0.056469328701496124
applied,accurate,0.05646461620926857
accurate,applied,0.05646460875868797
necessary,Section,0.05639463663101196
about,maintained,0.05635357275605202
maintained,about,0.05635355785489082
this,"tool(s),",0.0563412681221962
details,of,0.05629262700676918
stored,approves,0.05625808984041214
approves,stored,0.05625808238983154
approves,any,0.056230489164590836
assessment,"I,",0.0561538003385067
through,Accountability,0.05614566430449486
first,Example,0.056079935282468796
version,stored,0.05607271566987038
stored,version,0.05607270449399948
implements,manner,0.056064579635858536
manner,implements,0.05606457218527794
relevant,Assessment,0.05606071278452873
performing,,0.056050848215818405
above,"tool(s),",0.05604972317814827
affected,performing,0.05601213872432709
performing,affected,0.056012123823165894
implements,recommend,0.0560016892850399
recommend,implements,0.0560016892850399
implements,is,0.055949386209249496
is,implements,0.055949386209249496
an,data,0.05594850704073906
RFC,(Required,0.05593527853488922
maintained,with,0.05593349412083626
with,maintained,0.05593349039554596
action,Reports,0.05593011900782585
above,request,0.05591478943824768
request,above,0.05591477453708649
NIH,Statistical,0.05590331181883812
proposed,Cyber,0.05587887763977051
approves,recommend,0.05587568134069443
recommend,approves,0.05587567016482353
inform,Matrix,0.05585671216249466
above,OD’s,0.05582836642861366
that,on,0.055755455046892166
on,that,0.05575544014573097
an,valid,0.05575152859091759
valid,an,0.055751509964466095
approves,"therefore,",0.05573916435241699
all,cycle,0.05571494624018669
cycle,all,0.05571494624018669
approved,CAT,0.055707234889268875
CAT,approved,0.05570722371339798
goal,details,0.055703889578580856
details,goal,0.055703870952129364
overall,participants,0.05569468438625336
participants,overall,0.05569468066096306
through,fulfill,0.05568516626954079
fulfill,through,0.05568515509366989
inform,Action,0.055659934878349304
ensuring,III,0.055642180144786835
perpetual,RACI,0.05562412738800049
throughout,manner,0.05562139302492142
manner,throughout,0.05562139302492142
OD,Reports,0.055617161095142365
policies,-,0.055572401732206345
stored,Stakeholders,0.055558398365974426
performing,accordance,0.05555817857384682
accordance,performing,0.05555817112326622
proposed,approved,0.055553413927555084
approved,proposed,0.05555339157581329
about,proposed,0.05553337559103966
proposed,about,0.05553336441516876
policies,of,0.05552949756383896
stored,IAVA,0.055513083934783936
stored,III,0.055507250130176544
assets,that:,0.05549849197268486
participants,approves,0.05545515567064285
approves,participants,0.05545514449477196
with,basis),0.055448856204748154
attributes,"reviews,",0.055434633046388626
accurate,"reviews,",0.05541633442044258
change,be,0.055359840393066406
participants,entails,0.055356599390506744
entails,participants,0.05535658821463585
goal,Tester,0.05534179136157036
version,how,0.055323220789432526
performed,participants,0.05529545992612839
participants,performed,0.05529545247554779
is,basis),0.05529399961233139
formally,Testing,0.05529375001788139
CAB,(Required,0.05528950318694115
action,are,0.05528096482157707
about,recommend,0.05523679777979851
recommend,about,0.05523678660392761
purpose,RFC,0.05521703511476517
RFC,purpose,0.05521702393889427
ensure,Expiration/mitigation,0.055108681321144104
audits,Change,0.055087096989154816
document,orderly/timely,0.05506446212530136
NIH,Reporting,0.054963935166597366
recommend,relevant,0.054962556809186935
relevant,recommend,0.05496253818273544
behalf,CAB,0.05493922159075737
CAB,behalf,0.05493919923901558
stored,they,0.05493159964680672
they,stored,0.05493159592151642
performing,an,0.0549284890294075
an,performing,0.05492847040295601
inform,an,0.054920539259910583
an,inform,0.054920535534620285
relevant,3,0.054875750094652176
about,Office,0.05483599007129669
implements,Change,0.05483091250061989
overall,"changes,",0.05481577664613724
behalf,other,0.05477970466017723
notified,CAB,0.054768797010183334
CAB,notified,0.054768793284893036
a,As,0.05476536974310875
in,participants,0.054748598486185074
participants,in,0.054748594760894775
policies,4:,0.05469704046845436
change,participants,0.05467483028769493
participants,change,0.054674822837114334
than,IAVA,0.05467402935028076
responsible,notified,0.054648611694574356
notified,responsible,0.05464860796928406
changes,Sample,0.05463153123855591
affected,"I,",0.054595641791820526
change,3,0.054562222212553024
behalf,well,0.054508235305547714
procedural,1:,0.054487016052007675
The,this,0.054482351988554
this,The,0.0544823482632637
changes,Reporting,0.054471973329782486
purpose,NIH,0.05445372313261032
NIH,purpose,0.05445372313261032
initial,Include,0.05444837734103203
date,"tool(s),",0.054390791803598404
as,"IAVA,",0.05438917130231857
installation,stakeholders,0.05438312143087387
inform,View,0.05437088757753372
policies,Changes),0.05428290739655495
evaluation,"therefore,",0.05427192151546478
overall,As,0.05426568537950516
previewing,(Change,0.054255008697509766
performing,with,0.054232168942689896
with,performing,0.0542321503162384
behalf,CAT,0.05421632155776024
CAT,behalf,0.05421631410717964
entails,The,0.05406336858868599
The,entails,0.05406336486339569
maintained,change(s).,0.05399959906935692
approved,(Required,0.053894151002168655
CAB,changes,0.05389225482940674
changes,CAB,0.05389222502708435
approves,Document,0.05386408418416977
this,for,0.05385458469390869
and,Reporting,0.05383405461907387
notified,(Change,0.05382884666323662
types,Request,0.053810764104127884
behalf,will,0.05379605293273926
with,"therefore,",0.05378928408026695
recommend,behalf,0.05374413728713989
behalf,recommend,0.0537441186606884
in,3,0.053731851279735565
that,valid,0.05373159050941467
valid,that,0.05373157933354378
which,(Software,0.053687166422605515
document,valid,0.05366902053356171
valid,document,0.05366902053356171
about,can,0.0536428838968277
procedural,orderly/timely,0.05364219471812248
evaluation,stored,0.0535828098654747
stored,evaluation,0.05358278378844261
is,approved,0.05357657000422478
approved,is,0.05357655882835388
previewing,Reports,0.05357416346669197
details,(Software,0.05353468656539917
evaluation,and,0.053492750972509384
and,evaluation,0.05349274352192879
this,"presents,",0.05349087715148926
or,are,0.053457919508218765
fulfill,any,0.05345170572400093
The,IAVA,0.05342753231525421
The,change,0.05335076153278351
change,The,0.05335075780749321
that,2:,0.053302615880966187
date,processed.,0.053269848227500916
accordance,affected,0.05326559767127037
affected,accordance,0.053265590220689774
responsible,2:,0.05325135216116905
a,is,0.053250789642333984
is,a,0.05325078219175339
attributes,inform,0.05323950946331024
inform,attributes,0.05323950946331024
notified,Reports,0.0532105378806591
purpose,requirements,0.05312750115990639
requirements,purpose,0.05312749743461609
document,Statistical,0.05307980999350548
first,fulfill,0.05307025462388992
fulfill,first,0.053070250898599625
audits,approved,0.05304650217294693
approved,audits,0.05304647609591484
formally,follows:,0.05304313078522682
approved,Modernization,0.05304291844367981
above,Expiration/mitigation,0.05302894860506058
requirements,any,0.05301562696695328
ensure,any,0.05300581827759743
maintained,Cyber,0.05300087481737137
the,"reviews,",0.05295179411768913
implements,Cyber,0.052923910319805145
RFC,Changes/Hardware,0.05287782847881317
purpose,,0.052856095135211945
implements,proposed,0.05283906310796738
proposed,implements,0.05283905938267708
NIH,Baseline,0.05279868468642235
than,Sample,0.05279100313782692
The,overall,0.05270414054393768
overall,The,0.052704136818647385
types,Director,0.052671585232019424
proposed,(CAB),0.052669256925582886
fulfill,IAVA,0.052654411643743515
attributes,ChM,0.052624963223934174
ChM,attributes,0.05262494087219238
must,be,0.05261002853512764
notified,3:,0.052585359662771225
maintained,(Approved/NIH,0.05258338898420334
on,follows:,0.0525670200586319
and,control.,0.05255772918462753
first,manner,0.052551332861185074
manner,first,0.052551329135894775
behalf,Expiration/mitigation,0.0525224544107914
changes,performed,0.05251959711313248
performed,changes,0.05251958966255188
attributes,must,0.052505236119031906
must,attributes,0.05250522866845131
overall,needs.,0.05248379707336426
about,"reviews,",0.052482251077890396
that,be,0.052475232630968094
date,be,0.05244259536266327
policies,Modernization,0.052415911108255386
which,data,0.052373919636011124
behalf,Team,0.05236373841762543
